FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,SCOPCLA,TP,CL,CF,SF,FA
8030250.0,1TS9,A:5-102,O28362,5-102,8042629.0,1TS9,A:5-102,O28362,5-102,"TP=1,CL=1000001,CF=2001111,SF=3001815,FA=4000863",1.0,1000001.0,2001111.0,3001815.0,4000863.0
8030637.0,1V76,A:36-127,O59425,36-127,8043016.0,1V76,A:36-127,O59425,36-127,"TP=1,CL=1000001,CF=2001111,SF=3001815,FA=4000863",1.0,1000001.0,2001111.0,3001815.0,4000863.0
8063357.0,2KI7,A:17-127,Q8U007,17-127,8063358.0,2KI7,A:17-127,Q8U007,17-127,"TP=1,CL=1000001,CF=2001111,SF=3001815,FA=4000863",1.0,1000001.0,2001111.0,3001815.0,4000863.0
8095072.0,6K0A,E:1-95,Q57903,1-95,8095073.0,6K0A,E:1-95,Q57903,1-95,"TP=1,CL=1000001,CF=2001111,SF=3001815,FA=4000863",1.0,1000001.0,2001111.0,3001815.0,4000863.0
8031789.0,1XU6,A:359-433,P26332,385-459,8044167.0,1XU6,A:359-433,P26332,385-459,"TP=1,CL=1000004,CF=2000539,SF=3001816,FA=4003919",1.0,1000004.0,2000539.0,3001816.0,4003919.0
8021145.0,1ZGK,A:322-609,Q14145,322-609,8033525.0,1ZGK,A:322-609,Q14145,322-609,"TP=1,CL=1000001,CF=2000982,SF=3000448,FA=4003219",1.0,1000001.0,2000982.0,3000448.0,4003219.0
8021184.0,1X2J,A:324-613,Q9Z2X8,324-613,8033564.0,1X2J,A:324-613,Q9Z2X8,324-613,"TP=1,CL=1000001,CF=2000982,SF=3000448,FA=4003219",1.0,1000001.0,2000982.0,3000448.0,4003219.0
8084978.0,5YQ4,A:317-600,Q9Y2M5,317-600,8084979.0,5YQ4,A:317-600,Q9Y2M5,317-600,"TP=1,CL=1000001,CF=2000982,SF=3000448,FA=4003219",1.0,1000001.0,2000982.0,3000448.0,4003219.0
8084980.0,2VPJ,A:279-567,Q53G59,279-567,8084981.0,2VPJ,A:279-567,Q53G59,279-567,"TP=1,CL=1000001,CF=2000982,SF=3000448,FA=4003219",1.0,1000001.0,2000982.0,3000448.0,4003219.0
8084982.0,6HRL,A:337-623,Q6TDP4,339-625,8084983.0,6HRL,A:337-623,Q6TDP4,339-625,"TP=1,CL=1000001,CF=2000982,SF=3000448,FA=4003219",1.0,1000001.0,2000982.0,3000448.0,4003219.0
8084984.0,2XN4,A:306-591,O95198,306-591,8084985.0,2XN4,A:306-591,O95198,306-591,"TP=1,CL=1000001,CF=2000982,SF=3000448,FA=4003219",1.0,1000001.0,2000982.0,3000448.0,4003219.0
8084986.0,4CH9,A:300-585,Q9UH77,300-585,8084987.0,4CH9,A:300-585,Q9UH77,300-585,"TP=1,CL=1000001,CF=2000982,SF=3000448,FA=4003219",1.0,1000001.0,2000982.0,3000448.0,4003219.0
8084988.0,6N3H,A:347-642,Q9Y6Y0,347-642,8084989.0,6N3H,A:347-642,Q9Y6Y0,347-642,"TP=1,CL=1000001,CF=2000982,SF=3000448,FA=4003219",1.0,1000001.0,2000982.0,3000448.0,4003219.0
8084990.0,3II7,A:290-577,Q8IXQ5,290-577,8084991.0,3II7,A:290-577,Q8IXQ5,290-577,"TP=1,CL=1000001,CF=2000982,SF=3000448,FA=4003219",1.0,1000001.0,2000982.0,3000448.0,4003219.0
8084992.0,2WOZ,A:289-606,Q9ER30,289-606,8084993.0,2WOZ,A:289-606,Q9ER30,289-606,"TP=1,CL=1000001,CF=2000982,SF=3000448,FA=4003219",1.0,1000001.0,2000982.0,3000448.0,4003219.0
8084994.0,4ASC,A:314-621,Q2TBA0,314-621,8084995.0,4ASC,A:314-621,Q2TBA0,314-621,"TP=1,CL=1000001,CF=2000982,SF=3000448,FA=4003219",1.0,1000001.0,2000982.0,3000448.0,4003219.0
8029489.0,1UL4,A:51-131,Q9S7A9,51-131,8041868.0,1UL4,A:51-131,Q9S7A9,51-131,"TP=1,CL=1000004,CF=2000328,SF=3000449,FA=4001837",1.0,1000004.0,2000328.0,3000449.0,4001837.0
8029491.0,1UL5,A:135-220,Q8S9G8,135-220,8041870.0,1UL5,A:135-220,Q8S9G8,135-220,"TP=1,CL=1000004,CF=2000328,SF=3000449,FA=4001837",1.0,1000004.0,2000328.0,3000449.0,4001837.0
8031217.0,1WJ0,A:124-181,Q9S7P5,124-181,8043595.0,1WJ0,A:124-181,Q9S7P5,124-181,"TP=1,CL=1000004,CF=2000328,SF=3000449,FA=4001837",1.0,1000004.0,2000328.0,3000449.0,4001837.0
8028684.0,1RYK,A:1-69,P68206,1-69,8041063.0,1RYK,A:1-69,P68206,1-69,"TP=1,CL=1000000,CF=2000117,SF=3001817,FA=4002850",1.0,1000000.0,2000117.0,3001817.0,4002850.0
8082936.0,1YWW,A:1-65,Q9HV61,1-65,8082937.0,1YWW,A:1-65,Q9HV61,1-65,"TP=1,CL=1000000,CF=2000117,SF=3001817,FA=4002850",1.0,1000000.0,2000117.0,3001817.0,4002850.0
8021401.0,2DLB,A:2002-2071,O34498,2-71,8033781.0,2DLB,A:2002-2071,O34498,2-71,"TP=1,CL=1000001,CF=2000329,SF=3000450,FA=4001838",1.0,1000001.0,2000329.0,3000450.0,4001838.0
8028543.0,1L0S,A:3-90,Q9GTP0,21-108,8040922.0,1L0S,A:3-90,Q9GTP0,21-108,"TP=1,CL=1000001,CF=2001102,SF=3001818,FA=4002855",1.0,1000001.0,2001102.0,3001818.0,4002855.0
8030981.0,1M8N,A:2-121,Q9GSA6,19-138,8043360.0,1M8N,A:2-121,Q9GSA6,19-138,"TP=1,CL=1000001,CF=2001102,SF=3001818,FA=4002855",1.0,1000001.0,2001102.0,3001818.0,4002855.0
8020845.0,1FS0,G:19-248,P0ABA6,19-248,8033225.0,1FS0,G:19-248,P0ABA6,19-248,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8032034.0,1E79,G:1-272,P05631,26-297,8044412.0,1E79,G:1-272,P05631,26-297,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8032035.0,1MAB,G:2-270,P35435,5-273,8044413.0,1MAB,G:2-270,P35435,5-273,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8072550.0,5FL7,G:23-292,Q6C338,23-292,8072551.0,5FL7,G:23-292,Q6C338,23-292,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8072554.0,2WPD,G:1-278,P38077,34-311,8072555.0,2WPD,G:1-278,P38077,34-311,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8072556.0,5DN6,G:3-290,A1B8N9,3-290,8072557.0,5DN6,G:3-290,A1B8N9,3-290,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8072558.0,4XD7,G:1-284,P09222,4-285,8072559.0,4XD7,G:1-284,P09222,4-285,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8072560.0,5IK2,G:2-286,F5LA73,2-286,8072561.0,5IK2,G:2-286,F5LA73,2-286,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8072562.0,2QE7,G:3-266,Q71CG4,3-266,8072563.0,2QE7,G:3-266,Q71CG4,3-266,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8075755.0,5ZWL,G:24-277,Q8DLU1,24-277,8075756.0,5ZWL,G:24-277,Q8DLU1,24-277,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8093775.0,6J5J,G:1-272,A0A287A9I8,2-273,8093776.0,6J5J,G:1-272,A0A287A9I8,2-273,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8096165.0,7JG7,G:4-303,A0R201,4-303,8096166.0,7JG7,G:4-303,A0R201,4-303,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8096287.0,6N2Z,G:2-285,A0A0M4TPJ7,2-285,8096288.0,6N2Z,G:2-285,A0A0M4TPJ7,2-285,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8097355.0,5LQX,G:1-267,C0HK53,1-267,8097356.0,5LQX,G:1-267,C0HK53,1-267,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8098283.0,6VOI,g:41-363,P05435,41-363,8098284.0,6VOI,g:41-363,P05435,41-363,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8099503.0,6RDY,S:39-315,Q4LDE7,39-315,8099504.0,6RDY,S:39-315,Q4LDE7,39-315,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8100233.0,6Q45,O:2-282,Q8RGE1,2-282,8100234.0,6Q45,O:2-282,Q8RGE1,2-282,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8103858.0,7MD2,G:1-275,A0A6A5Q493,34-308,8103859.0,7MD2,G:1-275,A0A6A5Q493,34-308,"TP=1,CL=1000002,CF=2000325,SF=3000451,FA=4000503",1.0,1000002.0,2000325.0,3000451.0,4000503.0
8025184.0,1OIS,A:141-363,P04786,141-363,8037563.0,1OIS,A:141-363,P04786,141-363,"TP=1,CL=1000003,CF=2001112,SF=3001820,FA=4002858",1.0,1000003.0,2001112.0,3001820.0,4002858.0
8030334.0,1K4T,A:201-430,P11387,201-430,8042713.0,1K4T,A:201-430,P11387,201-430,"TP=1,CL=1000003,CF=2001112,SF=3001820,FA=4002858",1.0,1000003.0,2001112.0,3001820.0,4002858.0
8023127.0,2PBD,P:1-139,P07737,2-140,8035507.0,2PBD,P:1-139,P07737,2-140,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8023711.0,1PNE,A:1-139,P02584,2-140,8036091.0,1PNE,A:1-139,P02584,2-140,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8023720.0,1D1J,A:1-137,P35080,2-138,8036100.0,1D1J,A:1-137,P35080,2-138,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8023725.0,1F2K,A:1001-1125,P19984,2-126,8036105.0,1F2K,A:1001-1125,P19984,2-126,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8023729.0,1YPR,A:1-125,P07274,2-126,8036109.0,1YPR,A:1-125,P07274,2-126,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8023732.0,1CQA,A:2-133,P25816,2-133,8036112.0,1CQA,A:2-133,P25816,2-133,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8023733.0,3NUL,A:2-131,Q42449,2-131,8036113.0,3NUL,A:2-131,Q42449,2-131,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8023735.0,1G5U,A:1002-1131,Q9LEI8,2-131,8036115.0,1G5U,A:1002-1131,Q9LEI8,2-131,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8070595.0,2VK3,A:0-139,Q9EPC6,1-140,8070596.0,2VK3,A:0-139,Q9EPC6,1-140,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8070599.0,4QWO,B:2-133,Q8V4T7,2-133,8070600.0,4QWO,B:2-133,Q8V4T7,2-133,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8073252.0,3D9Y,A:1-126,P39825,2-127,8073253.0,3D9Y,A:1-126,P39825,2-127,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8073254.0,1ACF,A:1-125,Q95VF7,2-126,8073255.0,1ACF,A:1-125,Q95VF7,2-126,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8073256.0,1PRQ,A:1-125,P68696,2-126,8073257.0,1PRQ,A:1-125,P68696,2-126,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8073258.0,5EM1,A:2-133,Q2KN24,2-133,8073259.0,5EM1,A:2-133,Q2KN24,2-133,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8073260.0,4ESP,A:2-131,D3K177,2-131,8073261.0,4ESP,A:2-131,D3K177,2-131,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8073262.0,5EM0,A:2-133,Q8H2C9,2-133,8073263.0,5EM0,A:2-133,Q8H2C9,2-133,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8073264.0,5NZB,A:2-133,A4K9Z8,2-133,8073265.0,5NZB,A:2-133,A4K9Z8,2-133,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8073266.0,5FEF,A:1-131,Q9FR39,1-131,8073267.0,5FEF,A:1-131,Q9FR39,1-131,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8073268.0,5FEG,A:2-131,Q9STB6,2-131,8073269.0,5FEG,A:2-131,Q9STB6,2-131,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8093935.0,6IQF,A:2-131,Q9FE63,39-168,8093936.0,6IQF,A:2-131,Q9FE63,39-168,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8093963.0,6MBX,A:2-131,Q5FX67,2-131,8093964.0,6MBX,A:2-131,Q5FX67,2-131,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8094424.0,6IQJ,A:1-131,Q42418,1-131,8094425.0,6IQJ,A:1-131,Q42418,1-131,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8102878.0,7KYW,A:2-131,P35079,2-131,8102879.0,7KYW,A:2-131,P35079,2-131,"TP=1,CL=1000003,CF=2000047,SF=3000452,FA=4001840",1.0,1000003.0,2000047.0,3000452.0,4001840.0
8021791.0,1Y7Q,A:37-132,Q15697,37-132,8034171.0,1Y7Q,A:37-132,Q15697,37-132,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4001237",1.0,1000000.0,2001104.0,3001819.0,4001237.0
8024796.0,2EIA,A:148-222,P69732,272-346,8037175.0,2EIA,A:148-222,P69732,272-346,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8024800.0,1QRJ,A:131-214,P03345,261-344,8037179.0,1QRJ,A:131-214,P03345,261-344,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8024803.0,1A8O,A:151-220,P12497,283-352,8037182.0,1A8O,A:151-220,P12497,283-352,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8024806.0,1D1D,A:151-230,O92954,390-469,8037185.0,1D1D,A:151-230,O92954,390-469,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8028573.0,2FI2,A:37-128,P28698,37-128,8040952.0,2FI2,A:37-128,P28698,37-128,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4001237",1.0,1000000.0,2001104.0,3001819.0,4001237.0
8077051.0,6N3U,C:280-371,P04591,280-371,8077052.0,6N3U,C:280-371,P04591,280-371,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8077053.0,5O2U,A:149-221,P12493,281-353,8077054.0,5O2U,A:149-221,P12493,281-353,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8077055.0,6BHR,G:280-354,P03347,280-354,8077056.0,6BHR,G:280-354,P03347,280-354,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8077057.0,2L6E,A:148-221,P35963,280-353,8077058.0,2L6E,A:148-221,P35963,280-353,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8077061.0,2KOD,A:144-222,P04585,276-354,8077062.0,2KOD,A:144-222,P04585,276-354,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8077063.0,4ARG,B:135-203,I6L8L4,1-69,8077064.0,4ARG,B:135-203,I6L8L4,1-69,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8077065.0,3VRL,C:149-221,Q9DGV7,278-350,8077066.0,3VRL,C:149-221,Q9DGV7,278-350,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8077067.0,5DCK,B:143-212,P16087,278-347,8077068.0,5DCK,B:143-212,P16087,278-347,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8077071.0,4PH1,A:129-206,A7KWZ1,238-315,8077072.0,4PH1,A:129-206,A7KWZ1,238-315,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8079668.0,3LHR,B:3-93,P17028,46-136,8079669.0,3LHR,B:3-93,P17028,46-136,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4001237",1.0,1000000.0,2001104.0,3001819.0,4001237.0
8079670.0,4E6S,A:1-85,Q3URR7,35-120,8079671.0,4E6S,A:1-85,Q3URR7,35-120,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4001237",1.0,1000000.0,2001104.0,3001819.0,4001237.0
8079672.0,4BHX,A:3-90,Q9GZU2,40-127,8079673.0,4BHX,A:3-90,Q9GZU2,40-127,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4001237",1.0,1000000.0,2001104.0,3001819.0,4001237.0
8098967.0,6SAI,A:1-91,P87891,198-288,8098968.0,6SAI,A:1-91,P87891,198-288,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8099875.0,4M0I,A:149-219,Q71B91,149-219,8099876.0,4M0I,A:149-219,Q71B91,149-219,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8100545.0,2ONT,A:148-220,Q9IVQ4,148-221,8100546.0,2ONT,A:148-220,Q9IVQ4,148-221,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8101662.0,2XT1,A:146-231,Q71B32,146-231,8101663.0,2XT1,A:146-231,Q71B32,146-231,"TP=1,CL=1000000,CF=2001104,SF=3001819,FA=4000865",1.0,1000000.0,2001104.0,3001819.0,4000865.0
8025380.0,2B97,A:1-70,P79073,16-85,8037759.0,2B97,A:1-70,P79073,16-85,"TP=1,CL=1000001,CF=2001113,SF=3001821,FA=4000866",1.0,1000001.0,2001113.0,3001821.0,4000866.0
8048683.0,2N4O,A:13-95,P52751,30-112,8053124.0,2N4O,A:13-95,P52751,30-112,"TP=1,CL=1000001,CF=2001113,SF=3001821,FA=4006183",1.0,1000001.0,2001113.0,3001821.0,4006183.0
8048684.0,2LSH,A:2-118,P52750,19-135,8053125.0,2LSH,A:2-118,P52750,19-135,"TP=1,CL=1000001,CF=2001113,SF=3001821,FA=4006183",1.0,1000001.0,2001113.0,3001821.0,4006183.0
8048685.0,2NBH,A:28-116,D8QCG9,28-114,8053126.0,2NBH,A:28-116,D8QCG9,28-114,"TP=1,CL=1000001,CF=2001113,SF=3001821,FA=4006183",1.0,1000001.0,2001113.0,3001821.0,4006183.0
8053127.0,2FMC,A:1-82,Q04571,27-108,8053128.0,2FMC,A:1-82,Q04571,27-108,"TP=1,CL=1000001,CF=2001113,SF=3001821,FA=4006183",1.0,1000001.0,2001113.0,3001821.0,4006183.0
8053129.0,5W0Y,A:3-88,F8NJA2,19-104,8053130.0,5W0Y,A:3-88,F8NJA2,19-104,"TP=1,CL=1000001,CF=2001113,SF=3001821,FA=4006183",1.0,1000001.0,2001113.0,3001821.0,4006183.0
8083261.0,2FZ6,C:5-75,P52754,27-97,8083262.0,2FZ6,C:5-75,P52754,27-97,"TP=1,CL=1000001,CF=2001113,SF=3001821,FA=4000866",1.0,1000001.0,2001113.0,3001821.0,4000866.0
8083263.0,4AOG,A:2-80,Q7S3P5,19-97,8083264.0,4AOG,A:2-80,Q7S3P5,19-97,"TP=1,CL=1000001,CF=2001113,SF=3001821,FA=4000866",1.0,1000001.0,2001113.0,3001821.0,4000866.0
8098007.0,6E98,A:4-84,K5VRK4,1-81,8098008.0,6E98,A:4-84,K5VRK4,1-81,"TP=1,CL=1000001,CF=2001113,SF=3001821,FA=4006183",1.0,1000001.0,2001113.0,3001821.0,4006183.0
8100789.0,6E9M,A:3-90,R9A9N7,18-105,8100790.0,6E9M,A:3-90,R9A9N7,18-105,"TP=1,CL=1000001,CF=2001113,SF=3001821,FA=4006183",1.0,1000001.0,2001113.0,3001821.0,4006183.0
8025310.0,1DJ8,A:9-87,P0AES9,30-108,8037689.0,1DJ8,A:9-87,P0AES9,30-108,"TP=1,CL=1000000,CF=2000330,SF=3000453,FA=4001014",1.0,1000000.0,2000330.0,3000453.0,4001014.0
8045622.0,2LRM,A:7-90,P0AB46,26-109,8091084.0,2LRM,A:7-90,P0AB46,26-109,"TP=1,CL=1000000,CF=2000330,SF=3000453,FA=4004572",1.0,1000000.0,2000330.0,3000453.0,4004572.0
8091086.0,5WYO,A:1-89,P0AET0,22-110,8091087.0,5WYO,A:1-89,P0AET0,22-110,"TP=1,CL=1000000,CF=2000330,SF=3000453,FA=4001014",1.0,1000000.0,2000330.0,3000453.0,4001014.0
8091088.0,4XVV,A:26-101,A6TE95,26-101,8091089.0,4XVV,A:26-101,A6TE95,26-101,"TP=1,CL=1000000,CF=2000330,SF=3000453,FA=4007722",1.0,1000000.0,2000330.0,3000453.0,4007722.0
8091090.0,2XUV,A:32-100,P0AET2,32-100,8091091.0,2XUV,A:32-100,P0AET2,32-100,"TP=1,CL=1000000,CF=2000330,SF=3000453,FA=4007722",1.0,1000000.0,2000330.0,3000453.0,4007722.0
8022326.0,2JNE,A:1-71,P76575,1-71,8034706.0,2JNE,A:1-71,P76575,1-71,"TP=1,CL=1000004,CF=2000112,SF=3001822,FA=4002860",1.0,1000004.0,2000112.0,3001822.0,4002860.0
8083179.0,2JRP,A:1-73,Q8ZN54,1-73,8083180.0,2JRP,A:1-73,Q8ZN54,1-73,"TP=1,CL=1000004,CF=2000112,SF=3001822,FA=4002860",1.0,1000004.0,2000112.0,3001822.0,4002860.0
8026612.0,1RYQ,A:3-61,Q8U440,3-61,8038991.0,1RYQ,A:3-61,Q8U440,3-61,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4003099",1.0,1000004.0,2000112.0,3001823.0,4003099.0
8030316.0,1TWF,L:25-70,P40422,25-70,8042695.0,1TWF,L:25-70,P40422,25-70,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4003797",1.0,1000004.0,2000112.0,3001823.0,4003797.0
8080892.0,5XOG,L:28-72,F2QMI1,28-72,8080893.0,5XOG,L:28-72,F2QMI1,28-72,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4003797",1.0,1000004.0,2000112.0,3001823.0,4003797.0
8080894.0,3H0G,L:19-63,P48011,19-63,8080895.0,3H0G,L:19-63,P48011,19-63,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4003797",1.0,1000004.0,2000112.0,3001823.0,4003797.0
8080896.0,5XON,L:28-69,C4QWA8,28-69,8080897.0,5XON,L:28-69,C4QWA8,28-69,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4003797",1.0,1000004.0,2000112.0,3001823.0,4003797.0
8080898.0,6GMH,L:13-58,I3LN51,13-58,8080899.0,6GMH,L:13-58,I3LN51,13-58,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4003797",1.0,1000004.0,2000112.0,3001823.0,4003797.0
8080900.0,5OIK,L:14-58,Q3ZBC0,14-58,8080901.0,5OIK,L:14-58,Q3ZBC0,14-58,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4003797",1.0,1000004.0,2000112.0,3001823.0,4003797.0
8087496.0,3LPE,B:1-59,Q57839,1-59,8087497.0,3LPE,B:1-59,Q57839,1-59,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4003099",1.0,1000004.0,2000112.0,3001823.0,4003099.0
8091431.0,4ME3,A:135-185,Q9HK10,135-185,8091432.0,4ME3,A:135-185,Q9HK10,135-185,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4007741",1.0,1000004.0,2000112.0,3001823.0,4007741.0
8091433.0,1LTL,A:125-171,O27798,126-172,8091434.0,1LTL,A:125-171,O27798,126-172,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4007741",1.0,1000004.0,2000112.0,3001823.0,4007741.0
8093615.0,6O9L,L:13-58,P53803,13-58,8093616.0,6O9L,L:13-58,P53803,13-58,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4003797",1.0,1000004.0,2000112.0,3001823.0,4003797.0
8103067.0,7EGC,z:15-58,A0A4X1TRS6,15-58,8103068.0,7EGC,z:15-58,A0A4X1TRS6,15-58,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4003797",1.0,1000004.0,2000112.0,3001823.0,4003797.0
8106335.0,7EU1,L:7-51,Q9FLM8,7-51,8106336.0,7EU1,L:7-51,Q9FLM8,7-51,"TP=1,CL=1000004,CF=2000112,SF=3001823,FA=4003797",1.0,1000004.0,2000112.0,3001823.0,4003797.0
