FA-DOMID,FA-PDBID,FA-PDBREG,FA-UNIID,FA-UNIREG,SF-DOMID,SF-PDBID,SF-PDBREG,SF-UNIID,SF-UNIREG,SCOPCLA,TP,CL,CF,SF,FA,len,counts
8044705.0,4IRT,A:21-427,A7M066,21-427,8052032.0,4IRT,A:21-427,A7M066,21-427,"TP=1,CL=1000001,CF=2001013,SF=3000502,FA=4004091",1.0,1000001.0,2001013.0,3000502.0,4004091.0,387.0,8
8050736.0,2XBG,A:38-345,Q8DI95,38-345,8052059.0,2XBG,A:38-345,Q8DI95,38-345,"TP=1,CL=1000001,CF=2001013,SF=3000502,FA=4007027",1.0,1000001.0,2001013.0,3000502.0,4007027.0,308.0,8
8060164.0,5MUK,A:22-428,Q8A1H5,21-428,8060165.0,5MUK,A:22-428,Q8A1H5,21-428,"TP=1,CL=1000001,CF=2001013,SF=3000502,FA=4004091",1.0,1000001.0,2001013.0,3000502.0,4004091.0,374.0,8
8060166.0,5MUM,A:26-430,B3C613,23-427,8060167.0,5MUM,A:26-430,B3C613,23-427,"TP=1,CL=1000001,CF=2001013,SF=3000502,FA=4004091",1.0,1000001.0,2001013.0,3000502.0,4004091.0,394.0,8
8060168.0,5MVH,A:21-429,E2N9B1,23-431,8060169.0,5MVH,A:21-429,E2N9B1,23-431,"TP=1,CL=1000001,CF=2001013,SF=3000502,FA=4004091",1.0,1000001.0,2001013.0,3000502.0,4004091.0,397.0,8
8087181.0,5OJ3,B:107-436,M1VJU3,107-436,8087182.0,5OJ3,B:107-436,M1VJU3,107-436,"TP=1,CL=1000001,CF=2001013,SF=3000502,FA=4007027",1.0,1000001.0,2001013.0,3000502.0,4007027.0,322.0,8
8030144.0,1IWG,A:38-134,P31224,38-134,8042523.0,1IWG,A:38-134,P31224,38-134,"TP=1,CL=1000003,CF=2000014,SF=3000503,FA=4003253",1.0,1000003.0,2000014.0,3000503.0,4003253.0,97.0,2
8030149.0,1IWG,A:567-673,P31224,567-673,8042528.0,1IWG,A:567-673,P31224,567-673,"TP=1,CL=1000003,CF=2000014,SF=3000503,FA=4003253",1.0,1000003.0,2000014.0,3000503.0,4003253.0,107.0,2
8022063.0,2I9W,A:1-39,Q4FPZ7,1-39,8034443.0,2I9W,A:1-39,Q4FPZ7,1-39,"TP=1,CL=1000004,CF=2000345,SF=3000493,FA=4001879",1.0,1000004.0,2000345.0,3000493.0,4001879.0,38.0,4
8022065.0,2I9W,A:159-183,Q4FPZ7,159-183,8034445.0,2I9W,A:159-183,Q4FPZ7,159-183,"TP=1,CL=1000004,CF=2000345,SF=3000493,FA=4001879",1.0,1000004.0,2000345.0,3000493.0,4001879.0,23.0,4
8025609.0,1OZB,I:2-25,P43803,876-899,8037988.0,1OZB,I:2-25,P43803,876-899,"TP=1,CL=1000004,CF=2000345,SF=3000493,FA=4001879",1.0,1000004.0,2000345.0,3000493.0,4001879.0,24.0,4
8027375.0,1TM6,A:1-22,P10408,880-901,8039754.0,1TM6,A:1-22,P10408,880-901,"TP=1,CL=1000004,CF=2000345,SF=3000493,FA=4001879",1.0,1000004.0,2000345.0,3000493.0,4001879.0,22.0,4
8020135.0,1E3D,A:177-266,Q9L869,177-266,8032515.0,1E3D,A:177-266,Q9L869,177-266,"TP=1,CL=1000004,CF=2001138,SF=3001861,FA=4000435",1.0,1000004.0,2001138.0,3001861.0,4000435.0,90.0,5
8020914.0,1WUI,S:178-267,P21853,228-317,8033294.0,1WUI,S:178-267,P21853,228-317,"TP=1,CL=1000004,CF=2001138,SF=3001861,FA=4000435",1.0,1000004.0,2001138.0,3001861.0,4000435.0,90.0,5
8022474.0,1YQ9,A:175-264,P12943,199-288,8034854.0,1YQ9,A:175-264,P12943,199-288,"TP=1,CL=1000004,CF=2001138,SF=3001861,FA=4000435",1.0,1000004.0,2001138.0,3001861.0,4000435.0,90.0,5
8025209.0,1FRF,S:174-264,P18187,224-314,8037588.0,1FRF,S:174-264,P18187,224-314,"TP=1,CL=1000004,CF=2001138,SF=3001861,FA=4000435",1.0,1000004.0,2001138.0,3001861.0,4000435.0,91.0,5
8025211.0,1CC1,S:198-283,P13063,230-315,8037590.0,1CC1,S:198-283,P13063,230-315,"TP=1,CL=1000004,CF=2001138,SF=3001861,FA=4000435",1.0,1000004.0,2001138.0,3001861.0,4000435.0,86.0,5
8025525.0,1J3M,A:3-129,Q84BQ8,3-129,8037904.0,1J3M,A:3-129,Q84BQ8,3-129,"TP=1,CL=1000003,CF=2000457,SF=3001862,FA=4001575",1.0,1000003.0,2000457.0,3001862.0,4001575.0,127.0,8
8027588.0,1Q9U,A:1-127,Q5KY88,1-127,8039967.0,1Q9U,A:1-127,Q5KY88,1-127,"TP=1,CL=1000003,CF=2000457,SF=3001862,FA=4001575",1.0,1000003.0,2000457.0,3001862.0,4001575.0,125.0,8
8044768.0,4I8O,B:99-357,P52129,98-356,8052558.0,4I8O,B:99-184,P52129,98-183,"TP=1,CL=1000003,CF=2000457,SF=3001862,FA=4004123",1.0,1000003.0,2000457.0,3001862.0,4004123.0,242.0,8
8052559.0,4I8O,B:5-94,P52129,4-93,8052560.0,4I8O,B:5-94,P52129,4-93,"TP=1,CL=1000003,CF=2000457,SF=3001862,FA=4007593",1.0,1000003.0,2000457.0,3001862.0,4007593.0,89.0,8
8044769.0,5HY3,A:90-345,O82881,90-345,8052562.0,5HY3,A:90-174,O82881,90-174,"TP=1,CL=1000003,CF=2000457,SF=3001862,FA=4004123",1.0,1000003.0,2000457.0,3001862.0,4004123.0,252.0,8
8047068.0,2D0B,A:2-67,Q6L6Q4,2-67,8052570.0,2D0B,A:2-67,Q6L6Q4,2-67,"TP=1,CL=1000003,CF=2000457,SF=3001862,FA=4005429",1.0,1000003.0,2000457.0,3001862.0,4005429.0,66.0,8
8052566.0,3VN5,A:2-69,O67644,2-69,8052577.0,3VN5,A:2-69,O67644,2-69,"TP=1,CL=1000003,CF=2000457,SF=3001862,FA=4005429",1.0,1000003.0,2000457.0,3001862.0,4005429.0,68.0,8
8052567.0,4PY5,A:1-71,E8T217,1-71,8052580.0,4PY5,A:1-71,E8T217,1-71,"TP=1,CL=1000003,CF=2000457,SF=3001862,FA=4005429",1.0,1000003.0,2000457.0,3001862.0,4005429.0,71.0,8
8022957.0,1V04,A:16-355,P27170,16-355,8035337.0,1V04,A:16-355,P27170,16-355,"TP=1,CL=1000001,CF=2000982,SF=3000504,FA=4000928",1.0,1000001.0,2000982.0,3000504.0,4000928.0,332.0,8
8022976.0,2P4O,A:4-305,B2J846,4-305,8035356.0,2P4O,A:4-305,B2J846,4-305,"TP=1,CL=1000001,CF=2000982,SF=3000504,FA=4001877",1.0,1000001.0,2000982.0,3000504.0,4001877.0,299.0,8
8025780.0,1PJX,A:1-314,Q7SIG4,1-314,8038159.0,1PJX,A:1-314,Q7SIG4,1-314,"TP=1,CL=1000001,CF=2000982,SF=3000504,FA=4003251",1.0,1000001.0,2000982.0,3000504.0,4003251.0,314.0,8
8027368.0,2DG1,A:6-324,Q99QV3,5-323,8039747.0,2DG1,A:6-324,Q99QV3,5-323,"TP=1,CL=1000001,CF=2000982,SF=3000504,FA=4003251",1.0,1000001.0,2000982.0,3000504.0,4003251.0,319.0,8
8029509.0,2GHS,A:20-314,Q7D0W3,1-295,8041888.0,2GHS,A:20-314,Q7D0W3,1-295,"TP=1,CL=1000001,CF=2000982,SF=3000504,FA=4003251",1.0,1000001.0,2000982.0,3000504.0,4003251.0,289.0,8
8086689.0,5D9B,A:2-308,Q95YI4,2-308,8086690.0,5D9B,A:2-308,Q95YI4,2-308,"TP=1,CL=1000001,CF=2000982,SF=3000504,FA=4003251",1.0,1000001.0,2000982.0,3000504.0,4003251.0,307.0,8
8086691.0,4GN7,A:3-299,Q64374,3-299,8086692.0,4GN7,A:3-299,Q64374,3-299,"TP=1,CL=1000001,CF=2000982,SF=3000504,FA=4003251",1.0,1000001.0,2000982.0,3000504.0,4003251.0,297.0,8
8099179.0,4GNC,A:2-299,Q15493,2-299,8099180.0,4GNC,A:2-299,Q15493,2-299,"TP=1,CL=1000001,CF=2000982,SF=3000504,FA=4003251",1.0,1000001.0,2000982.0,3000504.0,4003251.0,298.0,8
8021649.0,1IJQ,A:377-642,P01130,398-663,8034029.0,1IJQ,A:377-642,P01130,398-663,"TP=1,CL=1000001,CF=2000982,SF=3000494,FA=4003248",1.0,1000001.0,2000982.0,3000494.0,4003248.0,258.0,4
8024501.0,1NPE,A:913-1175,P10493,941-1203,8036880.0,1NPE,A:913-1175,P10493,941-1203,"TP=1,CL=1000001,CF=2000982,SF=3000494,FA=4003248",1.0,1000001.0,2000982.0,3000494.0,4003248.0,263.0,4
8030008.0,2HQS,A:163-431,P0A855,162-430,8042387.0,2HQS,A:163-431,P0A855,162-430,"TP=1,CL=1000001,CF=2000982,SF=3000494,FA=4002720",1.0,1000001.0,2000982.0,3000494.0,4002720.0,269.0,4
8044750.0,4M8R,A:31-444,A5ZFG7,31-444,8052429.0,4M8R,A:136-444,A5ZFG7,136-444,"TP=1,CL=1000001,CF=2000982,SF=3000494,FA=4004114",1.0,1000001.0,2000982.0,3000494.0,4004114.0,396.0,4
8022887.0,1UX6,A:816-936,P07996,834-954,8035267.0,1UX6,A:816-936,P07996,834-954,"TP=1,CL=1000004,CF=2000350,SF=3000505,FA=4001888",1.0,1000004.0,2000350.0,3000505.0,4001888.0,121.0,1
8022604.0,2O35,A:2-80,Q92M60,2-80,8034984.0,2O35,A:2-80,Q92M60,2-80,"TP=1,CL=1000000,CF=2001137,SF=3001863,FA=4001574",1.0,1000000.0,2001137.0,3001863.0,4001574.0,76.0,2
8088130.0,3FYB,B:1-87,Q0VSW0,1-87,8088131.0,3FYB,B:1-87,Q0VSW0,1-87,"TP=1,CL=1000000,CF=2001137,SF=3001863,FA=4001574",1.0,1000000.0,2001137.0,3001863.0,4001574.0,82.0,2
8025443.0,1C17,M:95-265,P0AB98,95-265,8037822.0,1C17,M:95-265,P0AB98,95-265,"TP=2,CL=1000000,CF=2000351,SF=3000506,FA=4001883",2.0,1000000.0,2000351.0,3000506.0,4001883.0,142.0,1
8025419.0,2VV5,A:180-281,P0C0S1,180-281,8037798.0,2VV5,A:180-271,P0C0S1,180-271,"TP=1,CL=1000003,CF=2000014,SF=3000496,FA=4003249",1.0,1000003.0,2000014.0,3000496.0,4003249.0,102.0,1
8024824.0,1JOY,A:223-289,P0AEJ4,223-289,8037203.0,1JOY,A:223-289,P0AEJ4,223-289,"TP=1,CL=1000000,CF=2001477,SF=3001864,FA=4000878",1.0,1000000.0,2001477.0,3001864.0,4000878.0,67.0,4
8024827.0,1B3Q,A:293-354,Q56310,293-354,8037206.0,1B3Q,A:293-354,Q56310,293-354,"TP=1,CL=1000000,CF=2001477,SF=3001864,FA=4000878",1.0,1000000.0,2001477.0,3001864.0,4000878.0,62.0,4
8026737.0,2C2A,A:232-320,Q9WZV7,232-320,8039116.0,2C2A,A:232-320,Q9WZV7,232-320,"TP=1,CL=1000000,CF=2001477,SF=3001864,FA=4000878",1.0,1000000.0,2001477.0,3001864.0,4000878.0,89.0,4
8101514.0,2LFR,A:328-388,P0AEJ5,229-289,8101515.0,2LFR,A:328-388,P0AEJ5,229-289,"TP=1,CL=1000000,CF=2001477,SF=3001864,FA=4000878",1.0,1000000.0,2001477.0,3001864.0,4000878.0,61.0,4
8022433.0,1YOX,A:5-244,Q9HXU4,5-244,8034813.0,1YOX,A:5-244,Q9HXU4,5-244,"TP=1,CL=1000001,CF=2000048,SF=3001865,FA=4000973",1.0,1000001.0,2000048.0,3001865.0,4000973.0,186.0,6
8026333.0,1PG6,A:5-231,1PG6_A,1-227,8038712.0,1PG6,A:5-231,1PG6_A,1-227,"TP=1,CL=1000001,CF=2000048,SF=3001865,FA=4000973",1.0,1000001.0,2000048.0,3001865.0,4000973.0,206.0,6
8026554.0,1GTF,A:7-75,Q9X6J6,5-73,8038933.0,1GTF,A:7-75,Q9X6J6,5-73,"TP=1,CL=1000001,CF=2000048,SF=3001865,FA=4002896",1.0,1000001.0,2000048.0,3001865.0,4002896.0,69.0,6
8030694.0,1WAP,A:8-75,P19466,8-75,8043073.0,1WAP,A:8-75,P19466,8-75,"TP=1,CL=1000001,CF=2000048,SF=3001865,FA=4002896",1.0,1000001.0,2000048.0,3001865.0,4002896.0,68.0,6
8078218.0,3ZTE,L:6-76,A5A665,6-76,8078219.0,3ZTE,L:6-76,A5A665,6-76,"TP=1,CL=1000001,CF=2000048,SF=3001865,FA=4002896",1.0,1000001.0,2000048.0,3001865.0,4002896.0,71.0,6
8078220.0,3ZZL,A:7-76,Q9KCC6,7-76,8078221.0,3ZZL,A:7-76,Q9KCC6,7-76,"TP=1,CL=1000001,CF=2000048,SF=3001865,FA=4002896",1.0,1000001.0,2000048.0,3001865.0,4002896.0,70.0,6
8020013.0,1HYO,A:1-118,P35505,1-118,8032393.0,1HYO,A:1-118,P35505,1-118,"TP=1,CL=1000001,CF=2000090,SF=3001866,FA=4002898",1.0,1000001.0,2000090.0,3001866.0,4002898.0,118.0,8
8044763.0,4DBF,B:1-56,Q8NQY2,1-56,8052513.0,4DBF,B:1-56,Q8NQY2,1-56,"TP=1,CL=1000001,CF=2000090,SF=3001866,FA=4004122",1.0,1000001.0,2000090.0,3001866.0,4004122.0,56.0,8
8044764.0,2DFU,B:1-43,Q5SK43,1-43,8052516.0,2DFU,B:1-43,Q5SK43,1-43,"TP=1,CL=1000001,CF=2000090,SF=3001866,FA=4004122",1.0,1000001.0,2000090.0,3001866.0,4004122.0,43.0,8
8044765.0,3RR6,A:1-56,B1MDQ6,1-56,8052519.0,3RR6,A:1-56,B1MDQ6,1-56,"TP=1,CL=1000001,CF=2000090,SF=3001866,FA=4004122",1.0,1000001.0,2000090.0,3001866.0,4004122.0,49.0,8
8044766.0,4PFZ,A:22-74,A0QUY6,1-53,8052522.0,4PFZ,A:22-74,A0QUY6,1-53,"TP=1,CL=1000001,CF=2000090,SF=3001866,FA=4004122",1.0,1000001.0,2000090.0,3001866.0,4004122.0,53.0,8
8044767.0,3QDF,A:1-56,B2HIH3,1-56,8052525.0,3QDF,A:1-56,B2HIH3,1-56,"TP=1,CL=1000001,CF=2000090,SF=3001866,FA=4004122",1.0,1000001.0,2000090.0,3001866.0,4004122.0,56.0,8
8101115.0,6IYM,A:4-68,K0A9N9,2-66,8101116.0,6IYM,A:4-68,K0A9N9,2-66,"TP=1,CL=1000001,CF=2000090,SF=3001866,FA=4004122",1.0,1000001.0,2000090.0,3001866.0,4004122.0,65.0,8
8101117.0,6J5X,B:1-62,Q8NLC0,1-62,8101118.0,6J5X,B:1-62,Q8NLC0,1-62,"TP=1,CL=1000001,CF=2000090,SF=3001866,FA=4004122",1.0,1000001.0,2000090.0,3001866.0,4004122.0,62.0,8
8025438.0,1C99,A:1-79,P68699,1-79,8037817.0,1C99,A:1-79,P68699,1-79,"TP=2,CL=1000000,CF=2000349,SF=3000499,FA=4001880",2.0,1000000.0,2000349.0,3000499.0,4001880.0,79.0,2
8106522.0,7P3W,O:1-80,A3M139,1-80,8106523.0,7P3W,O:1-80,A3M139,1-80,"TP=2,CL=1000000,CF=2000349,SF=3000499,FA=4001880",2.0,1000000.0,2000349.0,3000499.0,4001880.0,80.0,2
8021089.0,1WZU,A:1-298,O57767,1-298,8033469.0,1WZU,A:1-298,O57767,1-298,"TP=1,CL=1000002,CF=2000352,SF=3000509,FA=4003256",1.0,1000002.0,2000352.0,3000509.0,4003256.0,271.0,3
8065675.0,4HHE,A:1-303,Q8TZL3,1-303,8065676.0,4HHE,A:1-303,Q8TZL3,1-303,"TP=1,CL=1000002,CF=2000352,SF=3000509,FA=4003256",1.0,1000002.0,2000352.0,3000509.0,4003256.0,297.0,3
8065677.0,4P3X,A:1-298,Q9X1X7,1-298,8065678.0,4P3X,A:1-298,Q9X1X7,1-298,"TP=1,CL=1000002,CF=2000352,SF=3000509,FA=4003256",1.0,1000002.0,2000352.0,3000509.0,4003256.0,298.0,3
8021620.0,2FK4,A:4-67,P03126,88-151,8034000.0,2FK4,A:4-67,P03126,88-151,"TP=1,CL=1000004,CF=2001139,SF=3001867,FA=4002899",1.0,1000004.0,2001139.0,3001867.0,4002899.0,64.0,2
8071429.0,2M3L,A:80-151,P26554,80-151,8071430.0,2M3L,A:80-151,P26554,80-151,"TP=1,CL=1000004,CF=2001139,SF=3001867,FA=4002899",1.0,1000004.0,2001139.0,3001867.0,4002899.0,72.0,2
8021953.0,1OTS,A:17-460,P37019,17-460,8034333.0,1OTS,A:17-460,P37019,17-460,"TP=2,CL=1000000,CF=2000356,SF=3000511,FA=4003598",2.0,1000000.0,2000356.0,3000511.0,4003598.0,444.0,5
8025997.0,1KPL,A:31-460,Q8ZRP8,31-460,8038376.0,1KPL,A:31-460,Q8ZRP8,31-460,"TP=2,CL=1000000,CF=2000356,SF=3000511,FA=4003598",2.0,1000000.0,2000356.0,3000511.0,4003598.0,430.0,5
8080474.0,3ND0,A:26-450,P73745,26-450,8080475.0,3ND0,A:26-450,P73745,26-450,"TP=2,CL=1000000,CF=2000356,SF=3000511,FA=4003598",2.0,1000000.0,2000356.0,3000511.0,4003598.0,425.0,5
8093549.0,6K5I,A:17-460,E9TIA0,17-460,8093550.0,6K5I,A:17-460,E9TIA0,17-460,"TP=2,CL=1000000,CF=2000356,SF=3000511,FA=4003598",2.0,1000000.0,2000356.0,3000511.0,4003598.0,444.0,5
8104268.0,7CVS,A:17-460,D7XDR7,17-460,8104269.0,7CVS,A:17-460,D7XDR7,17-460,"TP=2,CL=1000000,CF=2000356,SF=3000511,FA=4003598",2.0,1000000.0,2000356.0,3000511.0,4003598.0,444.0,5
8021596.0,1ODH,A:14-171,P70348,14-171,8033976.0,1ODH,"A:14-77,A:125-171",P70348,"14-77,125-171","TP=1,CL=1000004,CF=2001141,SF=3001868,FA=4003763",1.0,1000004.0,2001141.0,3001868.0,4003763.0,158.0,9
8031224.0,1WJ2,A:399-469,Q9XI90,399-469,8043602.0,1WJ2,A:399-469,Q9XI90,399-469,"TP=1,CL=1000004,CF=2001141,SF=3001868,FA=4003937",1.0,1000004.0,2001141.0,3001868.0,4003937.0,71.0,9
8046019.0,2RPR,A:8-87,Q4VC44,595-674,8045944.0,2RPR,A:8-87,Q4VC44,595-674,"TP=1,CL=1000004,CF=2001141,SF=3001868,FA=4004827",1.0,1000004.0,2001141.0,3001868.0,4004827.0,80.0,9
8089577.0,2AYD,A:293-368,Q9SI37,293-368,8089578.0,2AYD,A:293-368,Q9SI37,293-368,"TP=1,CL=1000004,CF=2001141,SF=3001868,FA=4003937",1.0,1000004.0,2001141.0,3001868.0,4003937.0,76.0,9
8089579.0,5W3X,D:1197-1273,C4B7M5,1197-1273,8089580.0,5W3X,D:1197-1273,C4B7M5,1197-1273,"TP=1,CL=1000004,CF=2001141,SF=3001868,FA=4003937",1.0,1000004.0,2001141.0,3001868.0,4003937.0,73.0,9
8051183.0,4LMG,B:42-180,Q08957,42-180,8091616.0,4LMG,B:42-180,Q08957,42-180,"TP=1,CL=1000004,CF=2001141,SF=3001868,FA=4007231",1.0,1000004.0,2001141.0,3001868.0,4007231.0,121.0,9
8091617.0,6IR8,A:110-178,B9FNW2,128-196,8091618.0,6IR8,A:110-178,B9FNW2,128-196,"TP=1,CL=1000004,CF=2001141,SF=3001868,FA=4003937",1.0,1000004.0,2001141.0,3001868.0,4003937.0,69.0,9
8094125.0,6J4G,B:185-242,Q8S8P5,185-242,8094126.0,6J4G,B:185-242,Q8S8P5,185-242,"TP=1,CL=1000004,CF=2001141,SF=3001868,FA=4003937",1.0,1000004.0,2001141.0,3001868.0,4003937.0,58.0,9
8095038.0,6J4F,F:270-331,Q9FG77,270-331,8095039.0,6J4F,F:270-331,Q9FG77,270-331,"TP=1,CL=1000004,CF=2001141,SF=3001868,FA=4003937",1.0,1000004.0,2001141.0,3001868.0,4003937.0,62.0,9
8028098.0,2F2A,C:3-94,P68807,3-94,8040477.0,2F2A,C:3-94,P68807,3-94,"TP=4,CL=1000000,CF=2001080,SF=3001870,FA=4001576",4.0,1000000.0,2001080.0,3001870.0,4001576.0,92.0,5
8082962.0,3H0L,C:2-92,O67904,2-92,8082963.0,3H0L,C:2-92,O67904,2-92,"TP=4,CL=1000000,CF=2001080,SF=3001870,FA=4001576",4.0,1000000.0,2001080.0,3001870.0,4001576.0,91.0,5
8082964.0,3AL0,C:3-94,Q9WY94,3-94,8082965.0,3AL0,C:3-94,Q9WY94,3-94,"TP=4,CL=1000000,CF=2001080,SF=3001870,FA=4001576",4.0,1000000.0,2001080.0,3001870.0,4001576.0,92.0,5
8082966.0,4WJ3,C:1-96,Q9HVT9,1-96,8082967.0,4WJ3,C:1-96,Q9HVT9,1-96,"TP=4,CL=1000000,CF=2001080,SF=3001870,FA=4001576",4.0,1000000.0,2001080.0,3001870.0,4001576.0,96.0,5
8082968.0,3KFU,G:3-88,Q9LCX4,2-87,8082969.0,3KFU,G:3-88,Q9LCX4,2-87,"TP=4,CL=1000000,CF=2001080,SF=3001870,FA=4001576",4.0,1000000.0,2001080.0,3001870.0,4001576.0,86.0,5
8027576.0,1T3T,A:1-152,P74881,1-152,8039955.0,1T3T,A:1-152,P74881,1-152,"TP=1,CL=1000003,CF=2000618,SF=3000512,FA=4002540",1.0,1000003.0,2000618.0,3000512.0,4002540.0,152.0,8
8027582.0,1T4A,A:1-80,P12049,1-80,8039961.0,1T4A,A:1-80,P12049,1-80,"TP=1,CL=1000003,CF=2000618,SF=3000512,FA=4003257",1.0,1000003.0,2000618.0,3000512.0,4003257.0,76.0,8
8029897.0,1GTD,A:2-82,O26271,2-82,8042276.0,1GTD,A:2-82,O26271,2-82,"TP=1,CL=1000003,CF=2000618,SF=3000512,FA=4003257",1.0,1000003.0,2000618.0,3000512.0,4003257.0,76.0,8
8030789.0,1VQ3,A:1-82,Q9X0X1,1-82,8043168.0,1VQ3,A:1-82,Q9X0X1,1-82,"TP=1,CL=1000003,CF=2000618,SF=3000512,FA=4003257",1.0,1000003.0,2000618.0,3000512.0,4003257.0,82.0,8
8063411.0,2YX5,A:1-83,Q58988,1-83,8063412.0,2YX5,A:1-83,Q58988,1-83,"TP=1,CL=1000003,CF=2000618,SF=3000512,FA=4003257",1.0,1000003.0,2000618.0,3000512.0,4003257.0,82.0,8
8063413.0,2CUW,A:2-84,Q5SI58,2-84,8063414.0,2CUW,A:2-84,Q5SI58,2-84,"TP=1,CL=1000003,CF=2000618,SF=3000512,FA=4003257",1.0,1000003.0,2000618.0,3000512.0,4003257.0,81.0,8
8063415.0,2ZW2,A:4-88,F9VNF4,1-85,8063416.0,2ZW2,A:4-88,F9VNF4,1-85,"TP=1,CL=1000003,CF=2000618,SF=3000512,FA=4003257",1.0,1000003.0,2000618.0,3000512.0,4003257.0,85.0,8
8099903.0,2DGB,A:2-84,Q72II0,2-84,8099904.0,2DGB,A:2-84,Q72II0,2-84,"TP=1,CL=1000003,CF=2000618,SF=3000512,FA=4003257",1.0,1000003.0,2000618.0,3000512.0,4003257.0,81.0,8
8021322.0,1XDP,A:107-314,P0A7B1,107-314,8033702.0,1XDP,A:107-314,P0A7B1,107-314,"TP=1,CL=1000003,CF=2001140,SF=3001869,FA=4003942",1.0,1000003.0,2001140.0,3001869.0,4003942.0,208.0,3
8022907.0,2OZX,A:1-125,Q9NRX4,1-125,8035287.0,2OZX,A:1-125,Q9NRX4,1-125,"TP=1,CL=1000003,CF=2001140,SF=3001869,FA=4003938",1.0,1000003.0,2001140.0,3001869.0,4003938.0,125.0,3
8031031.0,2O8R,A:113-317,Q7MTR1,113-317,8043409.0,2O8R,A:113-317,Q7MTR1,113-317,"TP=1,CL=1000003,CF=2001140,SF=3001869,FA=4003942",1.0,1000003.0,2001140.0,3001869.0,4003942.0,179.0,3
8028839.0,1S1C,X:947-1013,Q13464,947-1013,8041218.0,1S1C,X:947-1013,Q13464,947-1013,"TP=3,CL=1000000,CF=2000962,SF=3000514,FA=4001891",3.0,1000000.0,2000962.0,3000514.0,4001891.0,67.0,3
8029448.0,1UIX,A:979-1045,Q28021,979-1045,8041827.0,1UIX,A:979-1045,Q28021,979-1045,"TP=3,CL=1000000,CF=2000962,SF=3000514,FA=4001891",3.0,1000000.0,2000962.0,3000514.0,4001891.0,66.0,3
8030262.0,1TU3,F:804-849,Q15276,804-849,8042641.0,1TU3,F:804-849,Q15276,804-849,"TP=3,CL=1000000,CF=2000962,SF=3000514,FA=4003962",3.0,1000000.0,2000962.0,3000514.0,4003962.0,46.0,3
8025921.0,1KKE,A:250-312,P03528,250-312,8038300.0,1KKE,A:250-312,P03528,250-312,"TP=1,CL=1000001,CF=2001143,SF=3001872,FA=4003157",1.0,1000001.0,2001143.0,3001872.0,4003157.0,63.0,4
8028729.0,1QIU,A:319-394,P03275,319-394,8041108.0,1QIU,A:319-394,P03275,319-394,"TP=1,CL=1000001,CF=2001143,SF=3001872,FA=4002904",1.0,1000001.0,2001143.0,3001872.0,4002904.0,76.0,4
8092991.0,2BT8,A:157-193,O12287,157-193,8092992.0,2BT8,A:157-193,O12287,157-193,"TP=1,CL=1000001,CF=2001143,SF=3001872,FA=4007788",1.0,1000001.0,2001143.0,3001872.0,4007788.0,37.0,4
8092994.0,2VRS,B:159-193,Q992I2,159-193,8092995.0,2VRS,B:159-193,Q992I2,159-193,"TP=1,CL=1000001,CF=2001143,SF=3001872,FA=4007788",1.0,1000001.0,2001143.0,3001872.0,4007788.0,35.0,4
8025666.0,2Z1A,A:330-534,Q5SIP1,330-534,8038045.0,2Z1A,A:330-534,Q5SIP1,330-534,"TP=1,CL=1000003,CF=2000355,SF=3000515,FA=4001892",1.0,1000003.0,2000355.0,3000515.0,4001892.0,205.0,3
8027118.0,1HPU,A:363-550,P07024,363-550,8039497.0,1HPU,A:363-550,P07024,363-550,"TP=1,CL=1000003,CF=2000355,SF=3000515,FA=4001892",1.0,1000003.0,2000355.0,3000515.0,4001892.0,188.0,3
8027465.0,3C9F,A:338-560,Q5A5Q7,338-560,8039844.0,3C9F,A:338-560,Q5A5Q7,338-560,"TP=1,CL=1000003,CF=2000355,SF=3000515,FA=4001892",1.0,1000003.0,2000355.0,3000515.0,4001892.0,208.0,3
8024741.0,1ECI,B:1-34,P49344,1-34,8037120.0,1ECI,B:1-34,P49344,1-34,"TP=1,CL=1000000,CF=2001145,SF=3001873,FA=4000881",1.0,1000000.0,2001145.0,3001873.0,4000881.0,34.0,2
8024834.0,1ECI,A:1-37,P49343,1-37,8037213.0,1ECI,A:1-37,P49343,1-37,"TP=1,CL=1000000,CF=2001145,SF=3001873,FA=4000881",1.0,1000000.0,2001145.0,3001873.0,4000881.0,37.0,2
8028454.0,1UG8,A:8-81,Q8VDG3,169-242,8040833.0,1UG8,A:8-81,Q8VDG3,169-242,"TP=1,CL=1000003,CF=2000950,SF=3000516,FA=4003258",1.0,1000003.0,2000950.0,3000516.0,4003258.0,74.0,3
8031176.0,1WHR,A:133-243,Q9Y2K5,147-257,8043554.0,1WHR,A:133-243,Q9Y2K5,147-257,"TP=1,CL=1000003,CF=2000950,SF=3000516,FA=4003258",1.0,1000003.0,2000950.0,3000516.0,4003258.0,111.0,3
8031385.0,1MSZ,A:725-786,P38935,725-786,8043763.0,1MSZ,A:725-786,P38935,725-786,"TP=1,CL=1000003,CF=2000950,SF=3000516,FA=4003258",1.0,1000003.0,2000950.0,3000516.0,4003258.0,62.0,3
8027991.0,2EZW,A:12-61,P00514,13-62,8040370.0,2EZW,A:12-61,P00514,13-62,"TP=1,CL=1000000,CF=2001144,SF=3001874,FA=4000882",1.0,1000000.0,2001144.0,3001874.0,4000882.0,50.0,8
